	Lemma	LemmaID	Number	Definite	Case	Form
10337	excepție	excepție	Sing	Bare	Obl	excepții
10338	excepție	excepție	Sing	Def	Dir	excepția
10339	excepție	excepție	Sing	Def	Obl	excepției
10340	excepție	excepție	Plur	Bare	Dir	excepții
10341	excepție	excepție	Plur	Bare	Obl	excepții
10342	excepție	excepție	Plur	Def	Dir	excepțiile
10343	excepție	excepție	Plur	Def	Obl	excepțiilor
10344	implicare	implicare	Sing	Bare	Dir	implicare
10345	implicare	implicare	Sing	Bare	Obl	implicări
10346	implicare	implicare	Sing	Def	Dir	implicarea
10347	implicare	implicare	Sing	Def	Obl	implicării
10348	implicare	implicare	Plur	Bare	Dir	implicări
10349	implicare	implicare	Plur	Bare	Obl	implicări
10350	implicare	implicare	Plur	Def	Dir	implicările
10351	implicare	implicare	Plur	Def	Obl	implicărilor
10352	tată	tată	Sing	Bare	Dir	tată
10353	tată	tată	Sing	Bare	Obl	tată
10354	tată	tată	Sing	Def	Dir	tatăl
10355	tată	tată	Sing	Def	Obl	tatălui
10356	tată	tată	Plur	Bare	Dir	tați
10357	tată	tată	Plur	Bare	Obl	tați
10358	tată	tată	Plur	Def	Dir	tații
10359	tată	tată	Plur	Def	Obl	taților
10360	întrecere	întrecere	Sing	Bare	Dir	întrecere
10361	întrecere	întrecere	Sing	Bare	Obl	întreceri
10362	întrecere	întrecere	Sing	Def	Dir	întrecerea
10363	întrecere	întrecere	Sing	Def	Obl	întrecerii
10364	întrecere	întrecere	Plur	Bare	Dir	întreceri
10365	întrecere	întrecere	Plur	Bare	Obl	întreceri
10366	întrecere	întrecere	Plur	Def	Dir	întrecerile
10367	întrecere	întrecere	Plur	Def	Obl	întrecerilor
10368	răsuflare	răsuflare	Sing	Bare	Dir	răsuflare
10369	răsuflare	răsuflare	Sing	Bare	Obl	răsuflări
10370	răsuflare	răsuflare	Sing	Def	Dir	răsuflarea
10371	răsuflare	răsuflare	Sing	Def	Obl	răsuflării
10372	răsuflare	răsuflare	Plur	Bare	Dir	răsuflări
10373	răsuflare	răsuflare	Plur	Bare	Obl	răsuflări
10374	răsuflare	răsuflare	Plur	Def	Dir	răsuflările
10375	răsuflare	răsuflare	Plur	Def	Obl	răsuflărilor
10376	trăsătură	trăsătură	Sing	Bare	Dir	trăsătură
10377	trăsătură	trăsătură	Sing	Bare	Obl	trăsături
10378	trăsătură	trăsătură	Sing	Def	Dir	trăsătura
10379	trăsătură	trăsătură	Sing	Def	Obl	trăsăturii
10380	trăsătură	trăsătură	Plur	Bare	Dir	trăsături
10381	trăsătură	trăsătură	Plur	Bare	Obl	trăsături
10382	trăsătură	trăsătură	Plur	Def	Dir	trăsăturile
10383	trăsătură	trăsătură	Plur	Def	Obl	trăsăturilor
10384	încredere	încredere	Sing	Bare	Dir	încredere
10385	încredere	încredere	Sing	Bare	Obl	încrederi
10386	încredere	încredere	Sing	Def	Dir	încrederea
10387	încredere	încredere	Sing	Def	Obl	încrederii
10388	încredere	încredere	Plur	Bare	Dir	încrederi
10389	încredere	încredere	Plur	Bare	Obl	încrederi
10390	încredere	încredere	Plur	Def	Dir	încrederile
10391	încredere	încredere	Plur	Def	Obl	încrederilor
10392	ministru	ministru	Sing	Bare	Dir	ministru
10393	ministru	ministru	Sing	Bare	Obl	ministru
10394	ministru	ministru	Sing	Def	Dir	ministrul
10395	ministru	ministru	Sing	Def	Obl	ministrului
10396	ministru	ministru	Plur	Bare	Dir	miniștri
10397	ministru	ministru	Plur	Bare	Obl	miniștri
10398	ministru	ministru	Plur	Def	Dir	miniștrii
10399	ministru	ministru	Plur	Def	Obl	miniștrilor
10400	stână	stână	Sing	Bare	Dir	stână
10401	stână	stână	Sing	Bare	Obl	stâne
10402	stână	stână	Sing	Def	Dir	stâna
10403	stână	stână	Sing	Def	Obl	stânei
10404	stână	stână	Plur	Bare	Dir	stâne
10405	stână	stână	Plur	Bare	Obl	stâne
10406	stână	stână	Plur	Def	Dir	stânele
10407	stână	stână	Plur	Def	Obl	stânelor
10408	zăpadă	zăpadă	Sing	Bare	Dir	zăpadă
10409	zăpadă	zăpadă	Sing	Bare	Obl	zăpezi
10410	zăpadă	zăpadă	Sing	Def	Dir	zăpada
10411	zăpadă	zăpadă	Sing	Def	Obl	zăpezii
10412	zăpadă	zăpadă	Plur	Bare	Dir	zăpezi
10413	zăpadă	zăpadă	Plur	Bare	Obl	zăpezi
10414	zăpadă	zăpadă	Plur	Def	Dir	zăpezile
10415	zăpadă	zăpadă	Plur	Def	Obl	zăpezilor
10416	sunet	sunet	Sing	Bare	Dir	sunet
10417	sunet	sunet	Sing	Bare	Obl	sunet
10418	sunet	sunet	Sing	Def	Dir	sunetul
10419	sunet	sunet	Sing	Def	Obl	sunetului
10420	sunet	sunet	Plur	Bare	Dir	sunete
10421	sunet	sunet	Plur	Bare	Obl	sunete
10422	sunet	sunet	Plur	Def	Dir	sunetele
10423	sunet	sunet	Plur	Def	Obl	sunetelor
10424	dezamăgire	dezamăgire	Sing	Bare	Dir	dezamăgire
10425	dezamăgire	dezamăgire	Sing	Bare	Obl	dezamăgiri
10426	dezamăgire	dezamăgire	Sing	Def	Dir	dezamăgirea
10427	dezamăgire	dezamăgire	Sing	Def	Obl	dezamăgirii
10428	dezamăgire	dezamăgire	Plur	Bare	Dir	dezamăgiri
10429	dezamăgire	dezamăgire	Plur	Bare	Obl	dezamăgiri
10430	dezamăgire	dezamăgire	Plur	Def	Dir	dezamăgirile
10431	dezamăgire	dezamăgire	Plur	Def	Obl	dezamăgirilor
10432	confort	confort	Sing	Bare	Dir	confort
10433	confort	confort	Sing	Bare	Obl	confort
10434	confort	confort	Sing	Def	Dir	confortul
10435	confort	confort	Sing	Def	Obl	confortului
10436	confort	confort	Plur	Bare	Dir	conforturi
10437	confort	confort	Plur	Bare	Obl	conforturi
10438	confort	confort	Plur	Def	Dir	conforturile
10439	confort	confort	Plur	Def	Obl	conforturilor
10440	recipient	recipient	Sing	Bare	Dir	recipient
10441	recipient	recipient	Sing	Bare	Obl	recipient
10442	recipient	recipient	Sing	Def	Dir	recipientul
10443	recipient	recipient	Sing	Def	Obl	recipientului
10444	recipient	recipient	Plur	Bare	Dir	recipiente
10445	recipient	recipient	Plur	Bare	Obl	recipiente
10446	recipient	recipient	Plur	Def	Dir	recipientele
10447	recipient	recipient	Plur	Def	Obl	recipientelor
10448	băiat	băiat	Sing	Bare	Dir	băiat
10449	băiat	băiat	Sing	Bare	Obl	băiat
10450	băiat	băiat	Sing	Def	Dir	băiatul
10451	băiat	băiat	Sing	Def	Obl	băiatului
10452	băiat	băiat	Plur	Bare	Dir	băieți
10453	băiat	băiat	Plur	Bare	Obl	băieți
10454	băiat	băiat	Plur	Def	Dir	băieții
10455	băiat	băiat	Plur	Def	Obl	băieților
10456	cabană	cabană	Sing	Bare	Dir	cabană
10457	cabană	cabană	Sing	Bare	Obl	cabane
10458	cabană	cabană	Sing	Def	Dir	cabana
10459	cabană	cabană	Sing	Def	Obl	cabanei
10460	cabană	cabană	Plur	Bare	Dir	cabane
10461	cabană	cabană	Plur	Bare	Obl	cabane
10462	cabană	cabană	Plur	Def	Dir	cabanele
10463	cabană	cabană	Plur	Def	Obl	cabanelor
10464	proiecție	proiecție	Sing	Bare	Dir	proiecție
10465	proiecție	proiecție	Sing	Bare	Obl	proiecții
10466	proiecție	proiecție	Sing	Def	Dir	proiecția
10467	proiecție	proiecție	Sing	Def	Obl	proiecției
10468	proiecție	proiecție	Plur	Bare	Dir	proiecții
10469	proiecție	proiecție	Plur	Bare	Obl	proiecții
10470	proiecție	proiecție	Plur	Def	Dir	proiecțiile
10471	proiecție	proiecție	Plur	Def	Obl	proiecțiilor
10472	iubit	iubit	Sing	Bare	Dir	iubit
10473	iubit	iubit	Sing	Bare	Obl	iubit
10474	iubit	iubit	Sing	Def	Dir	
10475	iubit	iubit	Sing	Def	Obl	
10476	iubit	iubit	Plur	Bare	Dir	
10477	iubit	iubit	Plur	Bare	Obl	
10478	iubit	iubit	Plur	Def	Dir	
10479	iubit	iubit	Plur	Def	Obl	
10480	cuib	cuib	Sing	Bare	Dir	cuib
10481	cuib	cuib	Sing	Bare	Obl	cuib
10482	cuib	cuib	Sing	Def	Dir	cuibul
10483	cuib	cuib	Sing	Def	Obl	cuibului
10484	cuib	cuib	Plur	Bare	Dir	cuiburi
10485	cuib	cuib	Plur	Bare	Obl	cuiburi
10486	cuib	cuib	Plur	Def	Dir	cuiburile
10487	cuib	cuib	Plur	Def	Obl	cuiburilor
10488	colegă	colegă	Sing	Bare	Dir	colegă
10489	colegă	colegă	Sing	Bare	Obl	colege
10490	colegă	colegă	Sing	Def	Dir	colega
10491	colegă	colegă	Sing	Def	Obl	colegei
10492	colegă	colegă	Plur	Bare	Dir	colege
10493	colegă	colegă	Plur	Bare	Obl	colege
10494	colegă	colegă	Plur	Def	Dir	colegele
10495	colegă	colegă	Plur	Def	Obl	colegelor
10496	luptă	luptă	Sing	Bare	Dir	luptă
10497	luptă	luptă	Sing	Bare	Obl	lupte
10498	luptă	luptă	Sing	Def	Dir	lupta
10499	luptă	luptă	Sing	Def	Obl	luptei
10500	luptă	luptă	Plur	Bare	Dir	lupte
10501	luptă	luptă	Plur	Bare	Obl	lupte
10502	luptă	luptă	Plur	Def	Dir	luptele
10503	luptă	luptă	Plur	Def	Obl	luptelor
10504	rușine	rușine	Sing	Bare	Dir	rușine
10505	rușine	rușine	Sing	Bare	Obl	rușini
10506	rușine	rușine	Sing	Def	Dir	rușinea
10507	rușine	rușine	Sing	Def	Obl	rușinii
10508	rușine	rușine	Plur	Bare	Dir	rușini
10509	rușine	rușine	Plur	Bare	Obl	rușini
10510	rușine	rușine	Plur	Def	Dir	rușinile
10511	rușine	rușine	Plur	Def	Obl	rușinilor
10512	păcat	păcat	Sing	Bare	Dir	păcat
10513	păcat	păcat	Sing	Bare	Obl	păcat
10514	păcat	păcat	Sing	Def	Dir	păcatul
10515	păcat	păcat	Sing	Def	Obl	păcatului
10516	păcat	păcat	Plur	Bare	Dir	păcate
10517	păcat	păcat	Plur	Bare	Obl	păcate
10518	păcat	păcat	Plur	Def	Dir	păcatele
10519	păcat	păcat	Plur	Def	Obl	păcatelor
10520	listă	listă	Sing	Bare	Dir	listă
10521	listă	listă	Sing	Bare	Obl	liste
10522	listă	listă	Sing	Def	Dir	lista
10523	listă	listă	Sing	Def	Obl	listei
10524	listă	listă	Plur	Bare	Dir	liste
10525	listă	listă	Plur	Bare	Obl	liste
10526	listă	listă	Plur	Def	Dir	listele
10527	listă	listă	Plur	Def	Obl	listelor
10528	subiect	subiect	Sing	Bare	Dir	subiect
10529	subiect	subiect	Sing	Bare	Obl	subiect
10530	subiect	subiect	Sing	Def	Dir	subiectul
10531	subiect	subiect	Sing	Def	Obl	subiectului
10532	subiect	subiect	Plur	Bare	Dir	subiecte
10533	subiect	subiect	Plur	Bare	Obl	subiecte
10534	subiect	subiect	Plur	Def	Dir	subiectele
10535	subiect	subiect	Plur	Def	Obl	subiectelor
10536	titan	titan	Sing	Bare	Dir	titan
10537	titan	titan	Sing	Bare	Obl	titan
10538	titan	titan	Sing	Def	Dir	titanul
10539	titan	titan	Sing	Def	Obl	titanului
10540	titan	titan	Plur	Bare	Dir	titani
10541	titan	titan	Plur	Bare	Obl	titani
10542	titan	titan	Plur	Def	Dir	titanii
10543	titan	titan	Plur	Def	Obl	titanilor
10544	personal	personal	Sing	Bare	Dir	personal
10545	personal	personal	Sing	Bare	Obl	personal
10546	personal	personal	Sing	Def	Dir	personalul
10547	personal	personal	Sing	Def	Obl	personalului
10548	personal	personal	Plur	Bare	Dir	personale
10549	personal	personal	Plur	Bare	Obl	personale
10550	personal	personal	Plur	Def	Dir	personalele
10551	personal	personal	Plur	Def	Obl	personalelor
10552	șoricel	șoricel	Sing	Bare	Dir	șoricel
10553	șoricel	șoricel	Sing	Bare	Obl	șoricel
10554	șoricel	șoricel	Sing	Def	Dir	șoricelul
10555	șoricel	șoricel	Sing	Def	Obl	șoricelului
10556	șoricel	șoricel	Plur	Bare	Dir	șoricei
10557	șoricel	șoricel	Plur	Bare	Obl	șoricei
10558	șoricel	șoricel	Plur	Def	Dir	șoriceii
10559	șoricel	șoricel	Plur	Def	Obl	șoriceilor
10560	sobă	sobă	Sing	Bare	Dir	sobă
10561	sobă	sobă	Sing	Bare	Obl	sobe
10562	sobă	sobă	Sing	Def	Dir	soba
10563	sobă	sobă	Sing	Def	Obl	sobei
10564	sobă	sobă	Plur	Bare	Dir	sobe
10565	sobă	sobă	Plur	Bare	Obl	sobe
10566	sobă	sobă	Plur	Def	Dir	sobele
10567	sobă	sobă	Plur	Def	Obl	sobelor
10568	indicație	indicație	Sing	Bare	Dir	indicație
10569	indicație	indicație	Sing	Bare	Obl	indicații
10570	indicație	indicație	Sing	Def	Dir	indicația
10571	indicație	indicație	Sing	Def	Obl	indicației
10572	indicație	indicație	Plur	Bare	Dir	indicații
10573	indicație	indicație	Plur	Bare	Obl	indicații
10574	indicație	indicație	Plur	Def	Dir	indicațiile
10575	indicație	indicație	Plur	Def	Obl	indicațiilor
10576	vapor	vapor	Sing	Bare	Dir	vapor
10577	vapor	vapor	Sing	Bare	Obl	vapor
10578	vapor	vapor	Sing	Def	Dir	vaporul
10579	vapor	vapor	Sing	Def	Obl	vaporului
10580	vapor	vapor	Plur	Bare	Dir	vapoare
10581	vapor	vapor	Plur	Bare	Obl	vapoare
10582	vapor	vapor	Plur	Def	Dir	vapoarele
10583	vapor	vapor	Plur	Def	Obl	vapoarelor
10584	fragment	fragment	Sing	Bare	Dir	fragment
10585	fragment	fragment	Sing	Bare	Obl	fragment
10586	fragment	fragment	Sing	Def	Dir	fragmentul
10587	fragment	fragment	Sing	Def	Obl	fragmentului
10588	fragment	fragment	Plur	Bare	Dir	fragmente
10589	fragment	fragment	Plur	Bare	Obl	fragmente
10590	fragment	fragment	Plur	Def	Dir	fragmentele
10591	fragment	fragment	Plur	Def	Obl	fragmentelor
10592	epocă	epocă	Sing	Bare	Dir	epocă
10593	epocă	epocă	Sing	Bare	Obl	epoci
10594	epocă	epocă	Sing	Def	Dir	epoca
10595	epocă	epocă	Sing	Def	Obl	epocii
10596	epocă	epocă	Plur	Bare	Dir	epoci
10597	epocă	epocă	Plur	Bare	Obl	epoci
10598	epocă	epocă	Plur	Def	Dir	epocile
10599	epocă	epocă	Plur	Def	Obl	epocilor
10600	ușurință	ușurință	Sing	Bare	Dir	ușurință
10601	ușurință	ușurință	Sing	Bare	Obl	ușurințe
10602	ușurință	ușurință	Sing	Def	Dir	ușurința
10603	ușurință	ușurință	Sing	Def	Obl	ușurinței
10604	ușurință	ușurință	Plur	Bare	Dir	ușurințe
10605	ușurință	ușurință	Plur	Bare	Obl	ușurințe
10606	ușurință	ușurință	Plur	Def	Dir	ușurințele
10607	ușurință	ușurință	Plur	Def	Obl	ușurințelor
10608	pană	pană	Sing	Bare	Dir	pană
10609	pană	pană	Sing	Bare	Obl	pene
10610	pană	pană	Sing	Def	Dir	pana
10611	pană	pană	Sing	Def	Obl	penei
10612	pană	pană	Plur	Bare	Dir	pene
10613	pană	pană	Plur	Bare	Obl	pene
10614	pană	pană	Plur	Def	Dir	penele
10615	pană	pană	Plur	Def	Obl	penelor
10616	vestă	vestă	Sing	Bare	Dir	vestă
10617	vestă	vestă	Sing	Bare	Obl	veste
10618	vestă	vestă	Sing	Def	Dir	vesta
10619	vestă	vestă	Sing	Def	Obl	vestei
10620	vestă	vestă	Plur	Bare	Dir	veste
10621	vestă	vestă	Plur	Bare	Obl	veste
10622	vestă	vestă	Plur	Def	Dir	vestele
10623	vestă	vestă	Plur	Def	Obl	vestelor
10624	suspans	suspans	Sing	Bare	Dir	suspans
10625	suspans	suspans	Sing	Bare	Obl	suspans
10626	suspans	suspans	Sing	Def	Dir	suspansul
10627	suspans	suspans	Sing	Def	Obl	suspansului
10628	suspans	suspans	Plur	Bare	Dir	suspansuri
10629	suspans	suspans	Plur	Bare	Obl	suspansuri
10630	suspans	suspans	Plur	Def	Dir	suspansurile
10631	suspans	suspans	Plur	Def	Obl	suspansurilor
10632	tractor	tractor	Sing	Bare	Dir	tractor
10633	tractor	tractor	Sing	Bare	Obl	tractor
10634	tractor	tractor	Sing	Def	Dir	tractorul
10635	tractor	tractor	Sing	Def	Obl	tractorului
10636	tractor	tractor	Plur	Bare	Dir	tractoare
10637	tractor	tractor	Plur	Bare	Obl	tractoare
10638	tractor	tractor	Plur	Def	Dir	tractoarele
10639	tractor	tractor	Plur	Def	Obl	tractoarelor
10640	grupă	grupă	Sing	Bare	Dir	grupă
10641	grupă	grupă	Sing	Bare	Obl	grupe
10642	grupă	grupă	Sing	Def	Dir	grupa
10643	grupă	grupă	Sing	Def	Obl	grupei
10644	grupă	grupă	Plur	Bare	Dir	grupe
10645	grupă	grupă	Plur	Bare	Obl	grupe
10646	grupă	grupă	Plur	Def	Dir	grupele
10647	grupă	grupă	Plur	Def	Obl	grupelor
10648	unitate	unitate	Sing	Bare	Dir	unitate
10649	unitate	unitate	Sing	Bare	Obl	unități
10650	unitate	unitate	Sing	Def	Dir	unitatea
10651	unitate	unitate	Sing	Def	Obl	unității
10652	unitate	unitate	Plur	Bare	Dir	unități
10653	unitate	unitate	Plur	Bare	Obl	unități
10654	unitate	unitate	Plur	Def	Dir	unitățile
10655	unitate	unitate	Plur	Def	Obl	unităților
10656	mod	mod	Sing	Bare	Dir	mod
10657	mod	mod	Sing	Bare	Obl	mod
10658	mod	mod	Sing	Def	Dir	modul
10659	mod	mod	Sing	Def	Obl	modului
10660	mod	mod	Plur	Bare	Dir	moduri
10661	mod	mod	Plur	Bare	Obl	moduri
10662	mod	mod	Plur	Def	Dir	modurile
10663	mod	mod	Plur	Def	Obl	modurilor
10664	datorie	datorie	Sing	Bare	Dir	datorie
10665	datorie	datorie	Sing	Bare	Obl	datorii
10666	datorie	datorie	Sing	Def	Dir	datoria
10667	datorie	datorie	Sing	Def	Obl	datoriei
10668	datorie	datorie	Plur	Bare	Dir	datorii
10669	datorie	datorie	Plur	Bare	Obl	datorii
10670	datorie	datorie	Plur	Def	Dir	datoriile
10671	datorie	datorie	Plur	Def	Obl	datoriilor
10672	habitat	habitat	Sing	Bare	Dir	habitat
10673	habitat	habitat	Sing	Bare	Obl	habitat
10674	habitat	habitat	Sing	Def	Dir	habitatul
10675	habitat	habitat	Sing	Def	Obl	habitatului
10676	habitat	habitat	Plur	Bare	Dir	habitate
10677	habitat	habitat	Plur	Bare	Obl	habitate
10678	habitat	habitat	Plur	Def	Dir	habitatele
10679	habitat	habitat	Plur	Def	Obl	habitatelor
10680	orientare	orientare	Sing	Bare	Dir	orientare
10681	orientare	orientare	Sing	Bare	Obl	orientări
10682	orientare	orientare	Sing	Def	Dir	orientarea
10683	orientare	orientare	Sing	Def	Obl	orientării
10684	orientare	orientare	Plur	Bare	Dir	orientări
10685	orientare	orientare	Plur	Bare	Obl	orientări
10686	orientare	orientare	Plur	Def	Dir	orientările
10687	orientare	orientare	Plur	Def	Obl	orientărilor
10688	remarcă	remarcă	Sing	Bare	Dir	remarcă
10689	remarcă	remarcă	Sing	Bare	Obl	remarce
10690	remarcă	remarcă	Sing	Def	Dir	remarca
10691	remarcă	remarcă	Sing	Def	Obl	remarcei
10692	remarcă	remarcă	Plur	Bare	Dir	remarci
10693	remarcă	remarcă	Plur	Bare	Obl	remarci
10694	remarcă	remarcă	Plur	Def	Dir	remarcile
10695	remarcă	remarcă	Plur	Def	Obl	remarcelor
10696	reprezentativă	reprezentativă	Sing	Bare	Dir	reprezentativă
10697	reprezentativă	reprezentativă	Sing	Bare	Obl	reprezentative
10698	reprezentativă	reprezentativă	Sing	Def	Dir	reprezentativa
10699	reprezentativă	reprezentativă	Sing	Def	Obl	reprezentativei
10700	reprezentativă	reprezentativă	Plur	Bare	Dir	reprezentative
10701	reprezentativă	reprezentativă	Plur	Bare	Obl	reprezentative
10702	reprezentativă	reprezentativă	Plur	Def	Dir	reprezentativele
10703	reprezentativă	reprezentativă	Plur	Def	Obl	reprezentativelor
10704	general	general	Sing	Bare	Dir	general
10705	general	general	Sing	Bare	Obl	general
10706	general	general	Sing	Def	Dir	generalul
10707	general	general	Sing	Def	Obl	generalului
10708	general	general	Plur	Bare	Dir	generali
10709	general	general	Plur	Bare	Obl	generali
10710	general	general	Plur	Def	Dir	generalii
10711	general	general	Plur	Def	Obl	generalilor
10712	cercetare	cercetare	Sing	Bare	Dir	cercetare
10713	cercetare	cercetare	Sing	Bare	Obl	cercetări
10714	cercetare	cercetare	Sing	Def	Dir	cercetarea
10715	cercetare	cercetare	Sing	Def	Obl	cercetării
10716	cercetare	cercetare	Plur	Bare	Dir	cercetări
10717	cercetare	cercetare	Plur	Bare	Obl	cercetări
10718	cercetare	cercetare	Plur	Def	Dir	cercetările
10719	cercetare	cercetare	Plur	Def	Obl	cercetărilor
10720	gând	gând	Sing	Bare	Dir	gând
10721	gând	gând	Sing	Bare	Obl	gând
10722	gând	gând	Sing	Def	Dir	gândul
10723	gând	gând	Sing	Def	Obl	gândului
10724	gând	gând	Plur	Bare	Dir	gânduri
10725	gând	gând	Plur	Bare	Obl	gânduri
10726	gând	gând	Plur	Def	Dir	gândurile
10727	gând	gând	Plur	Def	Obl	gândurilor
10728	grec	grec	Sing	Bare	Dir	grec
10729	grec	grec	Sing	Bare	Obl	grec
10730	grec	grec	Sing	Def	Dir	grecul
10731	grec	grec	Sing	Def	Obl	grecului
10732	grec	grec	Plur	Bare	Dir	greci
10733	grec	grec	Plur	Bare	Obl	greci
10734	grec	grec	Plur	Def	Dir	grecii
10735	grec	grec	Plur	Def	Obl	grecilor
10736	obraz	obraz	Sing	Bare	Dir	obraz
10737	obraz	obraz	Sing	Bare	Obl	obraz
10738	obraz	obraz	Sing	Def	Dir	obrazul
10739	obraz	obraz	Sing	Def	Obl	obrazului
10740	obraz	obraz	Plur	Bare	Dir	obraji
10741	obraz	obraz	Plur	Bare	Obl	obraji
10742	obraz	obraz	Plur	Def	Dir	obrajii
10743	obraz	obraz	Plur	Def	Obl	obrajilor
10744	acord	acord	Sing	Bare	Dir	acord
10745	acord	acord	Sing	Bare	Obl	acord
10746	acord	acord	Sing	Def	Dir	acordul
10747	acord	acord	Sing	Def	Obl	acordului
10748	acord	acord	Plur	Bare	Dir	acorduri
10749	acord	acord	Plur	Bare	Obl	acorduri
10750	acord	acord	Plur	Def	Dir	acordurile
10751	acord	acord	Plur	Def	Obl	acordurilor
10752	ilustrație	ilustrație	Sing	Bare	Dir	ilustrație
10753	ilustrație	ilustrație	Sing	Bare	Obl	ilustrații
10754	ilustrație	ilustrație	Sing	Def	Dir	ilustrația
10755	ilustrație	ilustrație	Sing	Def	Obl	ilustrației
10756	ilustrație	ilustrație	Plur	Bare	Dir	ilustrații
10757	ilustrație	ilustrație	Plur	Bare	Obl	ilustrații
10758	ilustrație	ilustrație	Plur	Def	Dir	ilustrațiile
10759	ilustrație	ilustrație	Plur	Def	Obl	ilustrațiilor
10760	ratat	ratat	Sing	Bare	Dir	ratat
10761	ratat	ratat	Sing	Bare	Obl	ratat
10762	ratat	ratat	Sing	Def	Dir	ratatul
10763	ratat	ratat	Sing	Def	Obl	ratatului
10764	ratat	ratat	Plur	Bare	Dir	ratați
10765	ratat	ratat	Plur	Bare	Obl	ratați
10766	ratat	ratat	Plur	Def	Dir	ratații
10767	ratat	ratat	Plur	Def	Obl	rataților
10768	cronică	cronică	Sing	Bare	Dir	cronică
10769	cronică	cronică	Sing	Bare	Obl	cronici
10770	cronică	cronică	Sing	Def	Dir	cronica
10771	cronică	cronică	Sing	Def	Obl	cronicii
10772	cronică	cronică	Plur	Bare	Dir	cronici
10773	cronică	cronică	Plur	Bare	Obl	cronici
10774	cronică	cronică	Plur	Def	Dir	cronicile
10775	cronică	cronică	Plur	Def	Obl	cronicilor
10776	tehnică	tehnică	Sing	Bare	Dir	tehnică
10777	tehnică	tehnică	Sing	Bare	Obl	tehnici
10778	tehnică	tehnică	Sing	Def	Dir	tehnica
10779	tehnică	tehnică	Sing	Def	Obl	tehnicii
10780	tehnică	tehnică	Plur	Bare	Dir	tehnici
10781	tehnică	tehnică	Plur	Bare	Obl	tehnici
10782	tehnică	tehnică	Plur	Def	Dir	tehnicile
10783	tehnică	tehnică	Plur	Def	Obl	tehnicilor
10784	orar	orar	Sing	Bare	Dir	orar
10785	orar	orar	Sing	Bare	Obl	orar
10786	orar	orar	Sing	Def	Dir	orarul
10787	orar	orar	Sing	Def	Obl	orarului
10788	orar	orar	Plur	Bare	Dir	orare
10789	orar	orar	Plur	Bare	Obl	orare
10790	orar	orar	Plur	Def	Dir	orarele
10791	orar	orar	Plur	Def	Obl	orarelor
10792	adevăr	adevăr	Sing	Bare	Dir	adevăr
10793	adevăr	adevăr	Sing	Bare	Obl	adevăr
10794	adevăr	adevăr	Sing	Def	Dir	adevărul
10795	adevăr	adevăr	Sing	Def	Obl	adevărului
10796	adevăr	adevăr	Plur	Bare	Dir	adevăruri
10797	adevăr	adevăr	Plur	Bare	Obl	adevăruri
10798	adevăr	adevăr	Plur	Def	Dir	adevărurile
10799	adevăr	adevăr	Plur	Def	Obl	adevărurilor
10800	verb	verb	Sing	Bare	Dir	verb
10801	verb	verb	Sing	Bare	Obl	verb
10802	verb	verb	Sing	Def	Dir	verbul
10803	verb	verb	Sing	Def	Obl	verbului
10804	verb	verb	Plur	Bare	Dir	verbe
10805	verb	verb	Plur	Bare	Obl	verbe
10806	verb	verb	Plur	Def	Dir	verbele
10807	verb	verb	Plur	Def	Obl	verbelor
10808	nemernic	nemernic	Sing	Bare	Dir	nemernic
10809	nemernic	nemernic	Sing	Bare	Obl	nemernic
10810	nemernic	nemernic	Sing	Def	Dir	nemernicul
10811	nemernic	nemernic	Sing	Def	Obl	nemernicului
10812	nemernic	nemernic	Plur	Bare	Dir	nemernici
10813	nemernic	nemernic	Plur	Bare	Obl	nemernici
10814	nemernic	nemernic	Plur	Def	Dir	nemernicii
10815	nemernic	nemernic	Plur	Def	Obl	nemernicilor
10816	picătură	picătură	Sing	Bare	Dir	picătură
10817	picătură	picătură	Sing	Bare	Obl	picături
10818	picătură	picătură	Sing	Def	Dir	picătura
10819	picătură	picătură	Sing	Def	Obl	picăturii
10820	picătură	picătură	Plur	Bare	Dir	picături
10821	picătură	picătură	Plur	Bare	Obl	picături
10822	picătură	picătură	Plur	Def	Dir	picăturile
10823	picătură	picătură	Plur	Def	Obl	picăturilor
10824	vis	vis	Sing	Bare	Dir	vis
10825	vis	vis	Sing	Bare	Obl	vis
10826	vis	vis	Sing	Def	Dir	visul
